1de2fc40-6056-426b-9865-b8ca4a2eba03	59b78712b81fb7b634712291e52baa9ae27ee38864bd99fcc2e42d9e259a6652	2025-09-22 20:31:59.574361+00	20250922203157_init	\N	\N	2025-09-22 20:31:58.4118+00	1
537df5eb-f202-4d40-be15-9f400d1e7845	80c88241e0b44f63acf53d0c326aed1805ded2a6a1e083888d0ba4f2e9b69fa4	2025-09-27 12:26:49.521953+00	20250927122647_add_guest_requests	\N	\N	2025-09-27 12:26:48.52907+00	1
c4afe1d3-f6c6-4876-a386-db127835b3bb	0818772c27468375b78d422ee7b2f7e9f06025b815368b447d51f00327f0a6b0	2025-10-11 23:32:16.010511+00	20251011233213_add_tenant_support	\N	\N	2025-10-11 23:32:14.372695+00	1
2159fffa-bbbe-410b-a3f4-cd735743de1d	11267113634c16ed2aec4aabbd8237e0ef0f58c7a47f7e9894913c2675023cac	2025-11-06 21:40:05.991856+00	20250106210000_add_super_admin_role	\N	\N	2025-11-06 21:40:05.973807+00	1
09086f1f-cec7-44c2-b868-ef8c2ffe7bfe	5926ac4f80f3d682a90b1990265406aed5108aef69febc0700cad168f4a575a0	2025-11-06 21:45:38.829578+00	20250106220000_add_user_permissions	\N	\N	2025-11-06 21:45:38.722297+00	1
\.


